Title,channel_title,published_at,category_id,view_count,like_count,comment_count,duration,definition,caption,engagement_rate,likes_to_views_ratio,comments_to_views_ratio,duration_seconds,video_age_days,category_name,duration_label,is_view_outlier,has_zero_views,is_title_duplicate,views_per_day,engagement_tier,is_hd
LA PERVERSA X LA INSUPERABLE X ALOFOKE MUSIC X SHADOW BLOW - BANDIDA,AlofokeMusicSounds,2025-11-16 15:34:55+00:00,10,1405647,140463,9063,PT1M51S,hd,False,0.106375138,0.09992757789,0.006447560129,111,1,Music,Medium (1–5 min),False,False,False,1405647.0,High,True
Moana | Official Teaser,Disney,2025-11-17 17:00:47+00:00,24,2776847,26801,6684,PT1M,hd,True,0.01205863627,0.00965159058,0.002407045686,60,0,Entertainment,Medium (1–5 min),False,False,False,2776847.0,Low,True
$0 - $1 Trillion Only FISHING in Steal a Brainrot..,CaylusBlox,2025-11-17 22:57:14+00:00,20,1189857,16174,1827,PT18M2S,hd,False,0.01512869603,0.01359321869,0.001535477343,1082,0,Gaming,Long (5–20 min),False,False,False,1189857.0,Low,True
ALLDAY PROJECT - ‘ONE MORE TIME’ M/V,THEBLACKLABEL,2025-11-17 09:00:07+00:00,10,5319161,0,12869,PT3M23S,hd,True,0.002419366058,0.0,0.002419366058,203,1,Music,Medium (1–5 min),False,False,False,5319161.0,Low,True
La Lupa | Vendetta Hero Trailer | Overwatch 2,PlayOverwatch,2025-11-17 17:00:06+00:00,20,597542,41742,4728,PT3M35S,hd,True,0.07776846185,0.06985606057,0.007912401283,215,0,Gaming,Medium (1–5 min),False,False,False,597542.0,High,True
I Shouldn’t Have Went Christmas Shopping…,CaseOh,2025-11-17 23:01:11+00:00,20,296652,10565,676,PT1H13M51S,hd,False,0.03789275686,0.0356140002,0.002278756662,4431,0,Gaming,Very Long (> 20 min),False,False,False,296652.0,Medium,True
Charli xcx - Chains of Love (Official Video),Charli xcx,2025-11-17 17:00:56+00:00,10,333414,33124,1778,PT3M13S,hd,False,0.1046803533,0.09934765982,0.00533269349,193,0,Music,Medium (1–5 min),False,False,False,333414.0,High,True
Wake Up Dead Man: A Knives Out Mystery | Official Trailer | Netflix,Netflix,2025-11-17 14:00:00+00:00,24,1925626,34578,1248,PT2M3S,hd,True,0.01860484923,0.01795674863,0.0006481005927,123,0,Entertainment,Medium (1–5 min),False,False,False,1925626.0,Low,True
It's all crashing down..,Asmongold TV,2025-11-18 02:00:35+00:00,20,755718,26231,5285,PT17M13S,hd,False,0.04170333153,0.03470999141,0.006993340117,1033,0,Gaming,Long (5–20 min),False,False,False,755718.0,Medium,True
DeeBaby  - Pain Gon Come (  Official Music Video ),Official DeeBabyTV,2025-11-17 19:00:57+00:00,10,92297,4674,306,PT2M56S,hd,False,0.05395566534,0.05064031723,0.003315348112,176,0,Music,Medium (1–5 min),False,False,False,92297.0,High,True
Five Nights at Freddy's 2 | Rage,Universal Pictures,2025-11-17 17:01:35+00:00,24,356239,22033,1270,PT33S,hd,False,0.065413766,0.06184875365,0.003565012351,33,0,Entertainment,Short (< 1 min),False,False,False,356239.0,High,True
"Steal A Brainrot, But Everything I Touch Turns OWNER..",KAYE,2025-11-17 22:00:51+00:00,20,306602,5306,2056,PT17M26S,hd,False,0.02401150674,0.01730576674,0.006705739996,1046,0,Gaming,Long (5–20 min),False,False,False,306602.0,Medium,True
Fine Chiki,JNR VIGI - Topic,2025-11-07 06:58:26+00:00,10,79628,2581,76,PT3M42S,hd,False,0.03336724058,0.03241281443,0.0009544261513,222,11,Music,Medium (1–5 min),False,False,False,7238.91,Medium,True
IT: Welcome to Derry | Midseason Trailer | HBO Max,HBO Max,2025-11-17 03:00:38+00:00,24,599589,24027,1424,PT1M34S,hd,True,0.04244733901,0.04007238279,0.00237495622,94,1,Entertainment,Medium (1–5 min),False,False,False,599589.0,Medium,True
Friday Night Funkin: The Lost Episode,CoryxKenshin,2025-11-16 20:05:03+00:00,20,2137798,233435,22070,PT35M55S,hd,False,0.1195177844,0.1091940823,0.01032370209,2155,1,Gaming,Very Long (> 20 min),False,False,False,2137798.0,High,True
KAROL G - PROVENZA (Letra/Lyrics),FirePlay,2025-11-16 14:48:58+00:00,10,234277,406,4,PT3M27S,hd,True,0.001750057624,0.001732983891,1.71e-05,207,1,Music,Medium (1–5 min),False,False,False,234277.0,Low,True
Avatar: Fire and Ash | In Theatres December 19,Avatar,2025-11-18 02:56:47+00:00,24,126113,8433,574,PT1M,hd,True,0.07141950933,0.06686807174,0.004551437588,60,0,Entertainment,Medium (1–5 min),False,False,False,126113.0,High,True
THE GAME AWARDS 2025 Nominees Revealed!,thegameawards,2025-11-17 17:14:13+00:00,20,781412,43744,6522,PT10M12S,hd,False,0.0643270588,0.0559806402,0.008346418603,612,0,Gaming,Long (5–20 min),False,False,False,781412.0,High,True
"God, Save Me From Myself (Ashes of Eden)",WizFlow Tunes - Topic,2025-11-14 11:15:54+00:00,10,150998,6224,65,PT2M55S,hd,False,0.04164928245,0.04121881602,0.0004304664269,175,3,Music,Medium (1–5 min),False,False,False,50332.67,Medium,True
The Legend of Zelda - First Trailer (2027) Nintendo | Sony Pictures,Teaser Universe,2025-11-17 15:50:06+00:00,1,62431,712,168,PT1M10S,hd,False,0.01409533573,0.011404408,0.002690927729,70,0,Film & Animation,Medium (1–5 min),False,False,False,62431.0,Low,True
They Made A Fun Slot Even More Fun,Vegas Matt,2025-11-17 16:45:00+00:00,24,274341,11594,1934,PT1H4M32S,hd,False,0.04931071436,0.04226111933,0.007049595031,3872,0,Entertainment,Very Long (> 20 min),False,False,False,274341.0,Medium,True
When You're Gone,Sean Rii - Topic,2025-11-06 10:00:03+00:00,10,141507,4357,268,PT3M28S,hd,False,0.03268366453,0.03078977867,0.001893885858,208,12,Music,Medium (1–5 min),False,False,False,11792.25,Medium,True
BFDIA 23 TRAILER — TICKETS NOW AVAILABLE!,jacknjellify,2025-11-16 18:00:24+00:00,1,454534,28397,7830,PT38S,hd,False,0.07970123313,0.06247483692,0.01722639621,38,1,Film & Animation,Short (< 1 min),False,False,False,454534.0,High,True
🔴 LIVE! - WINNING in SOLO FORTNITE SIMPSONS!,Typical Gamer,2025-11-18 08:20:26+00:00,20,152530,1300,8,PT4H32M19S,hd,False,0.008575306003,0.008522857649,5.24e-05,16339,0,Gaming,Very Long (> 20 min),False,False,False,152530.0,Low,True
"Romeo Santos, Drake - Odio (Letra)",SabroSón,2025-11-10 23:00:21+00:00,10,142572,252,0,PT3M46S,hd,False,0.001767515589,0.001767515589,0.0,226,7,Music,Medium (1–5 min),False,False,False,20367.43,Low,True
YEEPS PLUSH PETS REVEALED | Official Launch Trailer,Yeeps Official,2025-11-17 18:00:06+00:00,20,31815,1326,492,PT1M5S,hd,False,0.0571410611,0.04167714358,0.01546391753,65,0,Gaming,Medium (1–5 min),False,False,False,31815.0,High,True
I Ranked Every Viral Roblox Game,Ludwin,2025-11-17 20:00:43+00:00,20,259679,9856,716,PT48M6S,hd,False,0.0407116451,0.03795440542,0.00275723968,2886,0,Gaming,Very Long (> 20 min),False,False,False,259679.0,Medium,True
NCT DREAM 엔시티 드림 'Beat It Up' MV,SMTOWN,2025-11-17 09:00:34+00:00,10,2942637,172216,11650,PT3M29S,hd,True,0.06248339075,0.05852435808,0.003959032677,209,1,Music,Medium (1–5 min),False,False,False,2942637.0,High,True
Chibi Reacts to The Super Mario Galaxy movie Trailer!,chibidoki,2025-11-17 19:01:04+00:00,24,98459,7025,418,PT6M55S,hd,False,0.07559414991,0.07134877107,0.004245378834,415,0,Entertainment,Long (5–20 min),False,False,False,98459.0,High,True
BUILDING a ZOO in Roblox,SSundee,2025-11-17 22:00:46+00:00,20,258944,10459,591,PT19M37S,hd,False,0.04267315453,0.04039081658,0.002282337948,1177,0,Gaming,Long (5–20 min),False,False,False,258944.0,Medium,True
Kronos_StyleKumul - Daddy Raus (Official Music Video),KronosStyleKumuVEVO,2025-11-10 14:47:48+00:00,10,27907,681,36,PT4M17S,hd,False,0.02569155798,0.02440160527,0.001289952702,257,7,Music,Medium (1–5 min),False,False,False,3986.71,Medium,True
"IT Welcome To Derry Episode 5 Trailer | Mid-Season Teaser Breakdown, Hidden Details & Easter Eggs",Heavy Spoilers,2025-11-17 12:00:55+00:00,24,76944,2938,350,PT14M38S,hd,False,0.04273182143,0.03818311781,0.004548703619,878,0,Entertainment,Long (5–20 min),False,False,False,76944.0,Medium,True
World at War,World at War,2025-11-03 04:49:10+00:00,24,0,0,0,P0D,sd,False,0.0,0.0,0.0,0,15,Entertainment,Unknown,False,True,False,0.0,Low,False
Rocío Dúrcal - Hoy Lo Vi Pasar (Letra),Latin Love,2025-11-11 17:45:06+00:00,10,451946,2230,40,PT3M23S,hd,False,0.00502271284,0.004934206887,8.85e-05,203,6,Music,Medium (1–5 min),False,False,False,75324.33,Low,True
IT Welcome To Derry Episode 5 Trailer: He’s Back!,Emergency Awesome,2025-11-17 21:10:21+00:00,24,39549,1586,237,PT13M5S,hd,True,0.04609355247,0.0401011378,0.005992414665,785,0,Entertainment,Long (5–20 min),False,False,False,39549.0,Medium,True
Beating Clubstep in 1 day,Jynxzi,2025-11-18 01:33:46+00:00,24,287960,5385,200,PT2H46M17S,hd,False,0.01939498752,0.01870044902,0.0006945384965,9977,0,Entertainment,Very Long (> 20 min),False,False,False,287960.0,Low,True
I'll Burn This Bitch Down,Unbound Music - Topic,2025-11-14 05:17:15+00:00,10,100109,6440,0,PT4M,hd,False,0.06432923784,0.06432923784,0.0,240,4,Music,Medium (1–5 min),False,False,False,25027.25,High,True
Night Patrol | Official Trailer | Shudder,Shudder,2025-11-17 16:28:22+00:00,24,89385,3057,288,PT2M25S,hd,False,0.03742196765,0.03419998658,0.003221981071,145,0,Entertainment,Medium (1–5 min),False,False,False,89385.0,Medium,True
Everything I Say COMES TO LIFE in Steal a Brainrot!,CashBlox,2025-11-17 15:00:02+00:00,24,493990,7389,4660,PT14M56S,hd,False,0.02439113263,0.01495776239,0.009433370244,896,0,Entertainment,Long (5–20 min),False,False,False,493990.0,Medium,True
Money,Cardi B - Topic,2025-11-13 01:58:33+00:00,10,130717,1870,15,PT3M4S,hd,False,0.01442035527,0.01430560443,0.0001147508377,184,5,Music,Medium (1–5 min),False,False,False,26143.4,Low,True
Dhurandhar Official Trailer | Ranveer Singh | Aditya Dhar | In Cinemas 5th December 2025,JioStudios,2025-11-18 06:50:49+00:00,24,1458727,108666,9231,PT4M8S,hd,True,0.08082178446,0.07449366846,0.006328116002,248,0,Entertainment,Medium (1–5 min),False,False,False,1458727.0,High,True
ONE GIRL at the ALPHA WOLF School!,Aphmau,2025-11-17 21:34:19+00:00,20,203329,6359,642,PT18M31S,hd,False,0.034431712,0.03127428318,0.00315742881,1111,0,Gaming,Long (5–20 min),False,False,False,203329.0,Medium,True
"Bowling For Soup, Punk Rock Factory, Wheatus - Endless Possibility",BowlingForSoupVEVO,2025-11-17 14:01:33+00:00,10,66550,13250,1108,PT3M56S,hd,False,0.2157443164,0.1990954306,0.01664888582,236,0,Music,Medium (1–5 min),False,False,False,66550.0,High,True
IT: Welcome to Derry (2025) | Episode 5 Trailer | HBO Max,TeaserCon,2025-11-17 01:30:35+00:00,1,157413,2686,213,PT38S,hd,False,0.01841640515,0.01706328535,0.001353119799,38,1,Film & Animation,Short (< 1 min),False,False,False,157413.0,Low,True
The best MULTIPLAYER Backrooms game's FULL RELEASE is here. (Escape The Backrooms 1.0 - ALL Endings),8-BitRyan,2025-11-17 19:00:44+00:00,20,149274,10026,625,PT3H3M7S,hd,False,0.07135153241,0.06716462904,0.004186903366,10987,0,Gaming,Very Long (> 20 min),False,False,False,149274.0,High,True
Hace Tiempo En El Gabacho,Cris Mejia - Topic,2025-11-14 04:53:21+00:00,10,36443,600,24,PT3M23S,hd,False,0.01712216003,0.01646361541,0.0006585446164,203,4,Music,Medium (1–5 min),False,False,False,9110.75,Low,True
The Beatles Anthology | Official Trailer | Disney+,The Beatles,2025-11-17 14:55:08+00:00,10,116340,8170,529,PT2M26S,hd,True,0.07477157666,0.07022459838,0.004546978279,146,0,Music,Medium (1–5 min),False,False,False,116340.0,High,True
Can I Survive Infinite Goblins in Gnomoria?,Reggie,2025-11-17 13:50:09+00:00,20,462112,36697,1699,PT44M39S,hd,False,0.08308790274,0.07941131282,0.003676589925,2679,0,Gaming,Very Long (> 20 min),False,False,False,462112.0,High,True
Hate me all you want,Breaking Rust - Topic,2025-11-13 10:03:49+00:00,10,93438,4764,52,PT3M5S,hd,False,0.05154164749,0.05098513469,0.0005565128051,185,5,Music,Medium (1–5 min),False,False,False,18687.6,High,True
What The Hell Is Disney Doing With Moana??,DazzReviews,2025-11-18 01:26:26+00:00,1,41756,2061,423,PT17M34S,hd,False,0.05948703211,0.04935699404,0.01013003808,1054,0,Film & Animation,Long (5–20 min),False,False,False,41756.0,High,True
Python Full Course for Beginners,Programming with Mosh,2019-02-18 15:00:08+00:00,27,46262391,1222760,61153,PT6H14M7S,hd,True,0.02775284512,0.02643097227,0.001321872851,22447,2464,Education,Very Long (> 20 min),False,False,False,18775.32,Medium,True
Python for Beginners - Learn Coding with Python in 1 Hour,Programming with Mosh,2020-09-16 13:00:20+00:00,27,23108733,530447,26468,PT1H6S,hd,False,0.02409976245,0.02295439465,0.001145367808,3606,1888,Education,Very Long (> 20 min),False,False,False,12239.8,Medium,True
But what is a neural network? | Deep learning chapter 1,3Blue1Brown,2017-10-05 15:11:25+00:00,27,21325565,511165,8487,PT18M40S,hd,True,0.02436755958,0.02396958655,0.0003979730245,1120,2965,Education,Long (5–20 min),False,False,False,7192.43,Medium,True
AI Learns to Walk (deep reinforcement learning),AI Warehouse,2023-04-23 15:16:23+00:00,24,12181385,233272,9924,PT8M40S,hd,True,0.01996455904,0.01914987342,0.0008146856195,520,939,Entertainment,Long (5–20 min),False,False,False,12972.72,Low,True
AI Learns to Dodge  #ai #deeplearning #aiwarehouse,AI Warehouse,2024-07-20 04:11:42+00:00,24,11628193,524073,2175,PT40S,hd,False,0.0452562109,0.04506916551,0.000187045383,40,486,Entertainment,Short (< 1 min),False,False,False,23926.32,Medium,True
Deep Learning Cars,Samuel Arzt,2016-10-23 15:48:14+00:00,28,11360687,81443,2768,PT3M19S,hd,False,0.007412491215,0.007168844,0.0002436472157,199,3312,Science & Technology,Medium (1–5 min),False,False,False,3430.16,Low,True
Machine Learning for Everybody – Full Course,freeCodeCamp.org,2022-09-26 16:00:28+00:00,27,9342497,98679,2163,PT3H53M53S,hd,True,0.01079390116,0.0105623785,0.0002315226613,14033,1148,Education,Very Long (> 20 min),False,False,False,8138.06,Low,True
"Gradient descent, how neural networks learn | Deep Learning Chapter 2",3Blue1Brown,2017-10-16 16:48:20+00:00,27,8389210,174312,3434,PT20M33S,hd,True,0.02118745136,0.02077811608,0.000409335276,1233,2954,Education,Very Long (> 20 min),False,False,False,2839.95,Medium,True
AI Learns Insane Way to Jump,AI Warehouse,2024-03-25 22:08:29+00:00,24,7108310,281551,1396,PT50S,hd,True,0.03980509575,0.03960870592,0.0001963898316,50,602,Entertainment,Short (< 1 min),False,False,False,11807.82,Medium,True
AI Learns to Play Soccer (and breaks physics),AI Warehouse,2025-05-31 23:14:58+00:00,24,6012177,93909,4031,PT12M24S,hd,True,0.01629026952,0.01561979702,0.0006704724977,744,170,Entertainment,Long (5–20 min),False,False,False,35365.75,Low,True
"Backpropagation, intuitively | Deep Learning Chapter 3",3Blue1Brown,2017-11-03 14:03:37+00:00,27,5587310,98603,1697,PT12M47S,hd,True,0.01795139021,0.01764766629,0.0003037239201,767,2936,Education,Long (5–20 min),False,False,False,1903.03,Low,True
Machine Learning | What Is Machine Learning? | Introduction To Machine Learning | 2024 | Simplilearn,Simplilearn,2018-09-19 14:57:02+00:00,27,5273116,66588,2168,PT7M52S,hd,False,0.01303896727,0.01262782525,0.0004111420247,472,2616,Education,Long (5–20 min),False,False,False,2015.72,Low,True
Artificial Intelligence Full Course | Artificial Intelligence Tutorial for Beginners | Edureka,edureka!,2019-06-02 08:53:49+00:00,27,4686811,88593,982,PT4H52M51S,hd,True,0.01911213849,0.0189026144,0.0002095240859,17571,2361,Education,Very Long (> 20 min),False,False,False,1985.1,Low,True
Large Language Models explained briefly,3Blue1Brown,2024-11-20 15:07:15+00:00,27,4364236,141612,1927,PT7M58S,hd,True,0.03288982702,0.03244828363,0.0004415433901,478,362,Education,Long (5–20 min),False,False,False,12055.9,Medium,True
Learn Data Science Tutorial - Full Course for Beginners,freeCodeCamp.org,2019-05-30 12:48:19+00:00,27,4231800,87338,1383,PT5H52M9S,hd,True,0.02096530532,0.02063849411,0.0003268112088,21129,2363,Education,Very Long (> 20 min),False,False,False,1790.86,Medium,True
Harvard CS50’s Artificial Intelligence with Python – Full University Course,freeCodeCamp.org,2023-08-10 14:17:52+00:00,27,4222472,117312,1659,PT11H51M22S,hd,True,0.02817566862,0.0277827709,0.0003928977166,42682,830,Education,Very Long (> 20 min),False,False,False,5087.32,Medium,True
Python Full Course for Beginners [2025],Programming with Mosh,2025-02-12 12:30:31+00:00,27,4210215,103307,2724,PT2H2M21S,hd,False,0.02518421858,0.02453722089,0.0006469976837,7341,278,Education,Very Long (> 20 min),False,False,False,15144.66,Medium,True
"Stanford CS229: Machine Learning Course, Lecture 1 - Andrew Ng (Autumn 2018)",Stanford Online,2020-04-17 20:07:45+00:00,27,3971220,52634,853,PT1H15M20S,hd,True,0.0134686536,0.0132538582,0.0002147953992,4520,2040,Education,Very Long (> 20 min),False,False,False,1946.68,Low,True
Machine Learning Full Course - Learn Machine Learning 10 Hours | Machine Learning Tutorial | Edureka,edureka!,2019-09-22 08:30:00+00:00,27,3517098,61981,1346,PT9H38M32S,hd,True,0.01800546416,0.0176227624,0.0003827017664,34712,2249,Education,Very Long (> 20 min),False,False,False,1563.85,Low,True
What Is AI? | Artificial Intelligence | What is Artificial Intelligence? | AI In 5 Mins |Simplilearn,Simplilearn,2019-04-30 14:30:01+00:00,27,3510814,40358,2854,PT5M28S,hd,False,0.01230825321,0.01149533655,0.000812916659,328,2393,Education,Long (5–20 min),False,False,False,1467.12,Low,True
Backpropagation calculus | Deep Learning Chapter 4,3Blue1Brown,2017-11-03 14:08:09+00:00,27,3503534,71579,2287,PT10M18S,hd,True,0.02108327732,0.02043050804,0.0006527692745,618,2936,Education,Long (5–20 min),False,False,False,1193.3,Medium,True
Python Machine Learning Tutorial (Data Science),Programming with Mosh,2020-09-17 13:00:03+00:00,27,3420549,75877,1979,PT49M43S,hd,False,0.02276125185,0.02218268992,0.0005785619272,2983,1887,Education,Very Long (> 20 min),False,False,False,1812.69,Medium,True
"StatQuest: Principal Component Analysis (PCA), Step-by-Step",StatQuest with Josh Starmer,2018-04-02 20:06:10+00:00,27,3411541,68347,4804,PT21M58S,hd,True,0.02144221,0.02003404912,0.001408160884,1318,2786,Education,Very Long (> 20 min),False,False,False,1224.53,Medium,True
TensorFlow 2.0 Complete Course - Python Neural Networks for Beginners Tutorial,freeCodeCamp.org,2020-03-03 15:44:00+00:00,27,3402554,72326,1991,PT6H52M8S,hd,True,0.02184152791,0.0212563794,0.0005851485134,24728,2085,Education,Very Long (> 20 min),False,False,False,1631.92,Medium,True
PyTorch for Deep Learning & Machine Learning – Full Course,freeCodeCamp.org,2022-10-06 14:13:05+00:00,27,2941564,59903,1812,P1DT1H37M26S,hd,True,0.0209803285,0.02036432987,0.0006159986266,92246,1138,Education,Unknown,False,False,False,2584.85,Medium,True
How word vectors encode meaning,3Blue1Brown,2024-04-11 16:23:26+00:00,27,3120589,140106,1274,PT1M,hd,True,0.04530553517,0.04489727904,0.0004082561311,60,585,Education,Medium (1–5 min),False,False,False,5334.34,Medium,True
Practical Machine Learning Tutorial with Python Intro p.1,sentdex,2016-04-11 00:18:14+00:00,27,2867904,28598,1023,PT5M55S,hd,True,0.01032844533,0.009971738952,0.0003567063763,355,3508,Education,Long (5–20 min),False,False,False,817.53,Low,True
Google’s AI Course for Beginners (in 10 minutes)!,Jeff Su,2023-11-14 13:00:33+00:00,27,2855706,48236,2239,PT9M18S,hd,True,0.01767513264,0.01689108862,0.0007840440213,558,734,Education,Long (5–20 min),False,False,False,3890.61,Low,True
How to Operate a Portable Mini Sewing Machine FHSM 505 - NEX Sewing Machine,Easy Sewing for Beginners,2020-09-09 09:15:24+00:00,26,2843275,54293,2975,PT15M,hd,True,0.02014155502,0.01909522677,0.00104632825,900,1896,Howto & Style,Long (5–20 min),False,False,False,1499.62,Medium,True
"Building a neural network FROM SCRATCH (no Tensorflow/Pytorch, just numpy & math)",Samson Zhang,2020-11-24 15:36:37+00:00,10,2648386,93800,1605,PT31M28S,hd,False,0.03602381374,0.03541778449,0.0006060292548,1888,1819,Music,Very Long (> 20 min),False,False,False,1455.96,Medium,True
99% of Beginners Don't Know the Basics of AI,Jeff Su,2024-09-03 13:00:49+00:00,27,2525385,56497,1885,PT10M12S,hd,False,0.02311805007,0.02237162953,0.0007464205472,612,440,Education,Long (5–20 min),False,False,False,5739.51,Medium,True
Deep Learning Basics: Introduction and Overview,Lex Fridman,2019-01-11 16:47:40+00:00,28,2503859,46148,908,PT1H8M6S,hd,True,0.01879338302,0.01843074293,0.0003626400837,4086,2502,Science & Technology,Very Long (> 20 min),False,False,False,1000.74,Low,True
"AI, Machine Learning, Deep Learning and Generative AI Explained",IBM Technology,2024-08-05 11:00:52+00:00,27,2471570,58941,1511,PT10M1S,hd,True,0.02445893725,0.0238475852,0.000611352051,601,469,Education,Long (5–20 min),False,False,False,5269.87,Medium,True
Prompt Engineering Tutorial – Master ChatGPT and LLM Responses,freeCodeCamp.org,2023-09-05 14:36:07+00:00,27,2439346,60236,1084,PT41M36S,hd,True,0.02513787501,0.02469349379,0.0004443812217,2496,804,Education,Very Long (> 20 min),False,False,False,3034.01,Medium,True
What is Machine Learning?? Dr Tanu Jain Interview #upscinterview #upscaspirants #shortsfeed #fypage,UPSC Brilliance,2025-02-17 14:31:02+00:00,22,4391676,82870,424,PT20S,hd,False,0.01896633108,0.01886978482,9.65e-05,20,273,People & Blogs,Short (< 1 min),False,False,False,16086.73,Low,True
AI Learns Red Light Green Light (reinforcement learning),AI Warehouse,2025-08-30 18:17:15+00:00,24,2311265,70385,4153,PT12M43S,hd,True,0.03224985787,0.03045300714,0.00179685073,763,79,Entertainment,Long (5–20 min),False,False,False,29256.52,Medium,True
Machine Learning Course for Beginners,freeCodeCamp.org,2021-08-30 13:23:10+00:00,27,1933887,55410,1397,PT9H52M19S,hd,False,0.02937450359,0.02865212463,0.0007223789589,35539,1540,Education,Very Long (> 20 min),False,False,False,1255.77,Medium,True
Which Course is Best to Master AI?! 🎓| Tamil CEO Sidd Ahmed,Sidd Ahmed,2023-12-06 15:14:33+00:00,27,2055113,103382,606,PT58S,hd,False,0.0505996261,0.05030475195,0.000294874153,58,712,Education,Short (< 1 min),False,False,False,2886.39,High,True
11. Introduction to Machine Learning,MIT OpenCourseWare,2017-05-19 14:22:40+00:00,27,1773186,25461,468,PT51M31S,hd,True,0.0146228232,0.01435889165,0.0002639315538,3091,3104,Education,Very Long (> 20 min),False,False,False,571.26,Low,True
5 AI tools for all Coders🙌🏻,Apna College,2023-04-24 16:36:00+00:00,27,1806217,204903,364,PT1M,hd,False,0.1136446431,0.1134431171,0.0002015260616,60,938,Education,Medium (1–5 min),False,False,False,1925.6,High,True
What is Machine Learning? | 100 Days of Machine Learning,CampusX,2021-03-13 16:15:53+00:00,27,1718265,18450,803,PT20M,hd,True,0.01120490075,0.01073756915,0.0004673316006,1200,1710,Education,Long (5–20 min),False,False,False,1004.83,Low,True
Complete Statistics For Data Science In 6 hours By Krish Naik,Krish Naik,2022-06-19 04:28:36+00:00,27,1694458,31695,869,PT5H28M32S,hd,False,0.01921793328,0.01870508522,0.0005128480536,19712,1248,Education,Very Long (> 20 min),False,False,False,1357.74,Low,True
Markov Chains Clearly Explained! Part - 1,Normalized Nerd,2020-10-25 12:40:25+00:00,27,1689074,35117,758,PT9M24S,hd,False,0.02123943579,0.02079066945,0.0004487663366,564,1849,Education,Long (5–20 min),False,False,False,913.51,Medium,True
Stanford CS229 I Machine Learning I Building Large Language Models (LLMs),Stanford Online,2024-08-27 22:02:57+00:00,27,1670211,44355,387,PT1H44M31S,hd,True,0.02678821611,0.02655650899,0.0002317071126,6271,447,Education,Very Long (> 20 min),False,False,False,3736.49,Medium,True
Support Vector Machines Part 1 (of 3): Main Ideas!!!,StatQuest with Josh Starmer,2019-09-30 18:45:50+00:00,27,1646581,37930,2215,PT20M32S,hd,True,0.02438080824,0.02303559738,0.001345210867,1232,2240,Education,Very Long (> 20 min),False,False,False,735.08,Medium,True
Complete Machine Learning In 6 Hours| Krish Naik,Krish Naik,2022-05-28 04:37:31+00:00,27,1625900,26723,655,PT6H37M52S,hd,False,0.01683866361,0.01643581005,0.0004028535563,23872,1270,Education,Very Long (> 20 min),False,False,False,1280.24,Low,True
Machine Learning FULL Course with Practical (10 HOURS) | Learn Free ML in 2025 | Part-1,WsCube Tech,2024-04-15 13:30:09+00:00,27,1597050,43241,1630,PT10H16M47S,hd,False,0.02809615973,0.02707552858,0.001020631151,37007,581,Education,Very Long (> 20 min),False,False,False,2748.8,Medium,True
Machine Learning Tutorial Python -1: What is Machine Learning?,codebasics,2018-06-30 21:31:22+00:00,27,1594904,16731,270,PT6M51S,hd,True,0.01065956907,0.01049027999,0.0001692890799,411,2697,Education,Long (5–20 min),False,False,False,591.36,Low,True
Machine Learning Fundamentals: Bias and Variance,StatQuest with Josh Starmer,2018-09-17 16:00:42+00:00,27,1587680,43291,1556,PT6M36S,hd,True,0.02824685815,0.02726681241,0.0009800457397,396,2618,Education,Long (5–20 min),False,False,False,606.45,Medium,True
Deep Learning | What is Deep Learning? | Deep Learning Tutorial For Beginners | 2023 | Simplilearn,Simplilearn,2019-06-03 14:30:00+00:00,27,1571115,25676,1028,PT5M52S,hd,False,0.01699683537,0.0163425234,0.0006543119668,352,2359,Education,Long (5–20 min),False,False,False,666.01,Low,True
Learn Python - Full Course for Beginners [Tutorial],freeCodeCamp.org,2018-07-11 18:00:42+00:00,27,48004241,1108112,45864,PT4H26M52S,hd,True,0.02403904222,0.02308362665,0.0009554155651,16012,2686,Education,Very Long (> 20 min),False,False,False,17872.02,Medium,True
I LEARNED CODING IN A DAY #shorts,Agnit Shorts,2023-03-17 04:30:00+00:00,24,31141877,1255613,810641,PT41S,hd,False,0.06634969156,0.04031911627,0.02603057529,41,977,Entertainment,Short (< 1 min),False,False,False,31875.0,High,True
Python Tutorial For Beginners In Hindi (With Notes) 🔥,CodeWithHarry,2020-09-24 11:34:17+00:00,27,24863726,640459,122906,PT11H52M24S,hd,True,0.03070195389,0.02575876899,0.004943184905,42744,1880,Education,Very Long (> 20 min),False,False,False,13225.39,Medium,True
Coding - Expectation vs Reality | Programming - Expectation vs Reality | Codeiyapa #Shorts,Codeiyapa,2021-04-03 11:44:08+00:00,22,24690677,1119932,7478,PT38S,hd,False,0.04566136256,0.04535849522,0.0003028673413,38,1689,People & Blogs,Short (< 1 min),False,False,False,14618.52,Medium,True
Python Full Course for free 🐍,Bro Code,2021-02-15 15:00:12+00:00,28,21432510,987666,27797,PT12H,hd,False,0.04737956276,0.04608260787,0.001296954892,43200,1736,Science & Technology,Very Long (> 20 min),False,False,True,12345.92,Medium,True
Animation vs. Coding,Alan Becker,2025-03-01 13:00:06+00:00,1,15900984,663212,24497,PT9M27S,hd,False,0.04324945907,0.04170886269,0.001540596384,567,261,Film & Animation,Long (5–20 min),False,False,False,60923.31,Medium,True
